Timestamp;FPS;CPU;RAM;GPU;VRAM;Running Models
1713954383.588566;0;0.00;0.5;0.0;0.0;
1713954383.6050808;0;0.00;0.5;0.0;0.0;
1713954383.6215854;0;0.00;0.5;0.0;0.0;
1713954383.6360905;0;0.00;0.5;0.0;0.0;
1713954383.654183;0;0.00;0.5;0.0;0.0;
1713954383.6680179;0;0.00;0.5;0.0;0.0;
1713954383.6836376;0;0.00;0.5;0.0;0.0;
1713954383.70081;0;0.00;0.5;0.0;0.0;
1713954383.7130241;0;0.00;0.5;0.0;0.0;
1713954383.7296364;0;0.00;0.5;0.0;0.0;
1713954383.745299;0;0.00;0.5;0.0;0.0;
1713954383.7608836;0;0.00;0.5;0.0;0.0;
1713954383.7751071;0;1.70;0.5;0.0;0.0;
1713954383.7906349;0;0.00;0.5;0.0;0.0;
1713954383.8076863;0;0.00;0.5;0.0;0.0;
1713954383.822688;0;4.30;0.5;0.0;0.0;
1713954383.838758;0;0.00;0.5;0.0;0.0;
1713954383.8544714;0;2.20;0.5;0.0;0.0;
1713954383.8701699;0;4.20;0.5;0.0;0.0;
1713954383.8860798;0;0.00;0.5;0.0;0.0;
1713954383.9005213;0;0.00;0.5;0.0;0.0;
1713954383.9151385;0;0.00;0.5;0.0;0.0;
1713954383.9312186;0;0.00;0.5;0.0;0.0;
1713954383.9473493;0;0.00;0.5;0.0;0.0;
1713954383.9643533;0;0.00;0.5;0.0;0.0;
1713954383.9780066;0;0.00;0.5;0.0;0.0;
1713954383.99372;0;0.00;0.5;0.0;0.0;
1713954384.009721;0;0.00;0.5;0.0;0.0;
1713954384.0287335;0;0.00;0.5;0.0;0.0;
1713954384.0404482;0;0.00;0.5;0.0;0.0;
1713954384.0556211;0;0.00;0.5;0.0;0.0;
1713954384.0714781;0;0.00;0.5;0.0;0.0;
1713954384.0876744;0;0.00;0.5;0.0;0.0;
1713954384.1036475;0;0.00;0.5;0.0;0.0;
1713954384.118439;0;0.00;0.5;0.0;0.0;
1713954384.1344638;0;0.00;0.5;0.0;0.0;
1713954384.1495996;0;0.00;0.5;0.0;0.0;
1713954384.166833;0;0.00;0.5;0.0;0.0;
1713954384.1858332;0;4.50;0.5;0.0;0.0;
1713954384.1964447;0;0.00;0.5;0.0;0.0;
1713954384.2119849;0;0.00;0.5;0.0;0.0;
1713954384.2289875;0;0.00;0.5;0.0;0.0;
1713954384.245003;0;0.00;0.5;0.0;0.0;
1713954384.2601311;0;0.00;0.5;0.0;0.0;
1713954384.2750075;0;0.00;0.5;0.0;0.0;
1713954384.2901723;0;0.00;0.5;0.0;0.0;
1713954384.3072577;0;0.00;0.5;0.0;0.0;
1713954384.3214648;0;0.00;0.5;0.0;0.0;
1713954384.3383873;0;0.00;0.5;1.0;0.0;
1713954384.353158;0;0.00;0.5;1.0;0.0;
1713954384.3697546;0;0.00;0.5;1.0;0.0;
1713954384.3857589;0;0.00;0.5;1.0;0.0;
1713954384.4007628;0;0.00;0.5;1.0;0.0;
1713954384.416767;0;0.00;0.5;1.0;0.0;
1713954384.4325476;0;0.00;0.5;1.0;0.0;
1713954384.4482062;0;0.00;0.5;1.0;0.0;
1713954384.4652872;0;0.00;0.5;1.0;0.0;
1713954384.479809;0;0.00;0.5;1.0;0.0;
1713954384.4958541;0;0.00;0.5;1.0;0.0;
1713954384.5120413;0;0.00;0.5;1.0;0.0;
1713954384.529435;0;0.00;0.5;0.0;0.0;
1713954384.5429418;0;0.00;0.5;0.0;0.0;
1713954384.5591838;0;0.00;0.5;0.0;0.0;
1713954384.5732725;0;0.00;0.5;0.0;0.0;
1713954384.5892265;0;0.00;0.5;0.0;0.0;
1713954384.6061914;0;5.90;0.6;0.0;0.0;
1713954384.622195;0;4.30;0.6;0.0;0.0;
1713954384.6378238;0.0;4.80;0.6;0.0;0.0;Yolo V8
1713954384.6538882;0.0;4.20;0.6;0.0;0.0;Yolo V8
1713954384.6708882;0.0;4.20;0.6;0.0;0.0;Yolo V8
1713954384.6859488;0.0;3.80;0.6;0.0;0.0;Yolo V8
1713954384.7010581;0.0;4.80;0.6;0.0;0.0;Yolo V8
1713954384.7179458;0.0;7.70;0.6;0.0;0.0;Yolo V8
1713954384.7335703;0.0;4.30;0.6;1.0;0.0;Yolo V8
1713954384.7485685;0.0;3.70;0.6;1.0;0.0;Yolo V8
1713954384.7672682;0.0;4.80;0.6;1.0;0.0;Yolo V8
1713954384.7812688;0.0;3.10;0.6;1.0;0.0;Yolo V8
1713954384.7962677;0.0;0.00;0.6;1.0;0.0;Yolo V8
1713954384.8132665;0.0;0.00;0.6;1.0;0.0;Yolo V8
1713954384.8302708;0.0;0.00;0.6;1.0;0.0;Yolo V8
1713954384.8567765;0.0;0.00;0.7;1.0;0.0;Yolo V8
1713954384.8757763;0.0;4.30;0.7;1.0;0.0;Yolo V8
1713954384.890776;0.0;12.50;0.7;1.0;0.0;Yolo V8
1713954384.9067764;0.0;10.50;0.7;1.0;0.0;Yolo V8
1713954384.9237785;0.0;0.00;0.7;1.0;0.0;Yolo V8
1713954384.9382849;0.0;3.70;0.7;15.0;0.0;Yolo V8
1713954384.954285;0.0;7.10;0.7;15.0;0.0;Yolo V8
1713954384.9702854;0.0;4.20;0.8;15.0;0.0;Yolo V8
1713954384.9872856;0.0;4.20;0.8;15.0;0.0;Yolo V8
1713954385.0022848;0.0;0.00;0.8;15.0;0.0;Yolo V8
1713954385.0182884;0.0;0.00;0.9;15.0;0.0;Yolo V8
1713954385.033793;0.0;0.00;0.9;15.0;0.0;Yolo V8
1713954385.0507932;0.0;0.00;0.9;15.0;0.0;Yolo V8
1713954385.0659418;0.0;3.80;0.9;15.0;0.0;Yolo V8
1713954385.080947;0.0;4.20;0.9;15.0;0.0;Yolo V8
1713954385.096941;0.0;4.20;0.9;15.0;0.0;Yolo V8
1713954385.1129415;0.0;4.20;1.0;15.0;0.0;Yolo V8
1713954385.1785357;0.0;2.10;1.0;5.0;0.0;Yolo V8
1713954385.2471926;15.043543532505232;7.00;1.0;5.0;0.0;Yolo V8
1713954385.2581918;15.043543532505232;100.00;1.0;5.0;0.0;Yolo V8
1713954385.3102388;15.991863344994648;7.30;1.0;5.0;0.0;Yolo V8
1713954385.3212407;15.991863344994648;0.00;1.0;5.0;0.0;Yolo V8
1713954385.3757465;15.278325248449827;3.00;1.0;10.0;0.0;Yolo V8
1713954385.3847463;15.278325248449827;0.00;1.0;10.0;0.0;Yolo V8
1713954385.4403613;15.338670167838538;0.00;1.0;10.0;0.0;Yolo V8
1713954385.448364;15.338670167838538;4.50;1.0;10.0;0.0;Yolo V8
1713954385.5052192;15.649525739651887;1.20;1.0;10.0;0.0;Yolo V8
1713954385.5123725;15.649525739651887;5.30;1.0;10.0;0.0;Yolo V8
1713954385.5659778;15.649525739651887;1.40;1.0;10.0;0.0;Yolo V8
1713954385.576979;16.349620277510766;8.00;1.0;10.0;0.0;Yolo V8
1713954385.6290534;16.006300082963484;0.00;1.0;10.0;0.0;Yolo V8
1713954385.6395605;16.006300082963484;0.00;1.0;10.0;0.0;Yolo V8
1713954385.690908;16.006300082963484;3.10;1.0;10.0;0.0;Yolo V8
1713954385.7521985;16.132362811635595;2.00;1.0;10.0;0.0;Yolo V8
1713954385.8134267;16.367630059750766;1.10;1.0;10.0;0.0;Yolo V8
1713954385.878836;15.44184523837187;2.10;1.0;10.0;0.0;Yolo V8
1713954385.947344;14.583573353501352;5.90;1.0;10.0;0.0;Yolo V8
1713954385.9593449;14.583573353501352;4.80;1.0;10.0;0.0;Yolo V8
1713954386.0136611;15.209171737231108;3.80;1.0;10.0;0.0;Yolo V8
1713954386.0743587;15.209171737231108;5.80;1.0;10.0;0.0;Yolo V8
1713954386.0813622;16.310180488269886;0.00;1.0;10.0;0.2;Yolo V8
1713954386.137708;16.310180488269886;2.20;1.0;10.0;0.0;Yolo V8
1713954386.1477103;15.949344881148011;0.00;1.0;10.0;0.0;Yolo V8
1713954386.1990032;16.388096336412215;2.80;1.0;10.0;0.0;Yolo V8
1713954386.2100065;16.388096336412215;0.00;1.0;10.0;0.0;Yolo V8
1713954386.2641232;15.392761707183864;1.40;1.0;10.0;0.0;Yolo V8
1713954386.2711225;15.392761707183864;0.00;1.0;10.0;0.0;Yolo V8
1713954386.3267105;15.392761707183864;3.70;1.0;10.0;0.0;Yolo V8
1713954386.3343112;15.782479551116884;0.00;1.0;10.0;0.0;Yolo V8
1713954386.3964207;14.573393066563586;2.20;1.0;10.0;0.0;Yolo V8
1713954386.4607265;15.645143122556288;4.20;1.0;10.0;0.0;Yolo V8
1713954386.5275338;16.07655009992031;2.10;1.0;10.0;0.0;Yolo V8
1713954386.5892758;14.894783248889349;2.00;1.0;10.0;0.0;Yolo V8
1713954386.657643;14.930052704060921;1.70;1.0;10.0;0.0;Yolo V8
1713954386.6686432;14.930052704060921;0.00;1.0;10.0;0.0;Yolo V8
1713954386.723625;14.930052704060921;0.00;1.0;10.0;0.0;Yolo V8
1713954386.7306917;14.987897271527792;0.00;1.0;10.0;0.0;Yolo V8
1713954386.7897692;15.179320907000134;1.20;1.0;10.0;0.0;Yolo V8
1713954386.8560371;15.098350652755707;1.90;1.0;10.0;0.0;Yolo V8
1713954386.922941;15.010439760838397;2.80;1.0;10.0;0.0;Yolo V8
1713954386.9854465;15.010439760838397;1.70;1.0;10.0;0.0;Yolo V8
1713954387.0519547;15.397241121404129;1.00;1.0;10.0;0.0;Yolo V8
1713954387.1140487;15.46649261670474;0.00;1.0;10.0;0.0;Yolo V8
1713954387.1775563;15.838196979275969;1.00;1.0;12.0;0.0;Yolo V8
1713954387.1905565;15.720081931842548;1.00;1.0;12.0;0.0;Yolo V8
1713954387.245823;15.168200166899503;1.30;1.0;12.0;0.0;Yolo V8
1713954387.2518268;15.168200166899503;0.00;1.0;12.0;0.0;Yolo V8
1713954387.312446;15.073225734570363;4.40;1.0;12.0;0.0;Yolo V8
1713954387.377601;15.395273648874486;1.90;1.0;11.0;0.0;Yolo V8
1713954387.4463716;14.784938282281542;1.90;1.0;11.0;0.0;Yolo V8
1713954387.5073712;14.784938282281542;0.00;1.0;11.0;0.0;Yolo V8
1713954387.5209336;15.543131415015212;1.00;1.0;11.0;0.0;Yolo V8
1713954387.5774395;15.543131415015212;1.30;1.0;10.0;0.0;Yolo V8
1713954387.5844398;14.880243801087374;0.00;1.0;10.0;0.0;Yolo V8
1713954387.643609;14.880243801087374;3.70;1.0;10.0;0.0;Yolo V8
1713954387.7124104;14.694602087175333;2.50;1.0;10.0;0.0;Yolo V8
1713954387.7778406;15.181210519798311;2.00;1.0;10.0;0.0;Yolo V8
1713954387.8383539;15.181210519798311;5.30;1.0;10.0;0.0;Yolo V8
1713954387.9004123;16.04479707084253;1.80;1.0;10.0;0.0;Yolo V8
1713954387.9650357;15.659965766880978;1.00;1.0;10.0;0.0;Yolo V8
1713954388.0300426;15.659965766880978;2.40;1.0;10.0;0.0;Yolo V8
1713954388.0947456;15.813101792685265;1.10;1.0;10.0;0.0;Yolo V8
1713954388.154735;15.813101792685265;0.00;1.0;10.0;0.0;Yolo V8
1713954388.1683993;15.914266661960651;4.80;1.0;10.0;0.0;Yolo V8
1713954388.2183657;16.400513666662842;0.00;1.0;10.0;0.0;Yolo V8
1713954388.2778778;16.400513666662842;3.70;1.0;10.0;0.0;Yolo V8
1713954388.3436127;15.490306940109333;2.90;1.0;10.0;0.0;Yolo V8
1713954388.3976207;0;2.30;1.0;10.0;0.0;
1713954388.4056256;0;0.00;1.0;10.0;0.0;
1713954388.4226303;0;0.00;1.0;10.0;0.0;
1713954388.437137;0;4.20;1.1;10.0;0.0;
1713954388.4531362;0;4.00;1.1;10.0;0.0;
1713954388.469081;0;4.00;1.2;10.0;0.0;
1713954388.4860363;0;0.00;1.2;10.0;0.0;
1713954388.5010355;0;4.20;1.3;10.0;0.0;
1713954388.517036;0;0.00;1.3;10.0;0.0;
1713954388.5330381;0;0.00;1.3;1.0;0.0;
1713954388.5482123;0;0.00;1.3;1.0;0.0;
1713954388.5652127;0;0.00;1.3;1.0;0.0;
1713954388.5812128;0;6.20;1.3;1.0;0.0;
1713954388.6002123;0;0.00;1.3;1.0;0.0;
1713954388.611653;0;0.00;1.3;1.0;0.0;
1713954388.6270673;0;0.00;1.3;1.0;0.0;
1713954388.6435275;0;0.00;1.3;1.0;0.0;
1713954388.6595275;0;0.00;1.3;1.0;0.0;
1713954388.674527;0;0.00;1.3;1.0;0.0;
1713954388.6915276;0;0.00;1.4;1.0;0.0;
1713954388.706527;0;0.00;1.4;1.0;0.0;
1713954388.7290804;0;0.00;1.4;0.0;0.0;
1713954388.7375464;0;0.00;1.4;0.0;0.0;
1713954388.7535465;0;0.00;1.4;0.0;0.0;
1713954388.768789;0;0.00;1.4;0.0;0.0;
1713954388.7857404;0;0.00;1.4;0.0;0.0;
1713954388.8007402;0;0.00;1.4;0.0;0.0;
1713954388.81674;0.0;0.00;1.4;0.0;0.1;Fast SAM
1713954388.8337429;0.0;0.00;1.4;0.0;0.2;Fast SAM
1713954388.849248;0.0;0.00;1.4;0.0;0.4;Fast SAM
1713954388.8652477;0.0;0.00;1.4;0.0;0.3;Fast SAM
1713954388.8802478;0.0;0.00;1.4;0.0;0.3;Fast SAM
1713954388.8972483;0.0;4.00;1.4;0.0;0.5;Fast SAM
1713954388.9122484;0.0;0.00;1.4;0.0;0.6;Fast SAM
1713954388.92925;0.0;0.00;1.5;20.0;0.4;Fast SAM
1713954388.9453628;0.0;0.00;1.5;20.0;0.4;Fast SAM
1713954388.9603622;0.0;0.00;1.5;20.0;0.4;Fast SAM
1713954388.9763622;0.0;0.00;1.5;20.0;0.3;Fast SAM
1713954388.9943624;5.312217622436664;3.00;1.5;20.0;0.3;Fast SAM
1713954389.0093632;5.312217622436664;0.00;1.5;20.0;0.3;Fast SAM
1713954389.0253649;5.312217622436664;0.00;1.5;20.0;0.3;Fast SAM
1713954389.0400338;5.312217622436664;0.00;1.5;20.0;0.3;Fast SAM
1713954389.056034;18.198229678308138;0.00;1.5;20.0;0.4;Fast SAM
1713954389.0720336;18.198229678308138;0.00;1.5;20.0;0.3;Fast SAM
1713954389.089034;18.198229678308138;0.00;1.5;20.0;0.3;Fast SAM
1713954389.1050339;18.415968856880244;4.50;1.5;20.0;0.4;Fast SAM
1713954389.1200335;18.415968856880244;0.00;1.5;20.0;0.3;Fast SAM
1713954389.135037;18.415968856880244;0.00;1.5;65.0;0.4;Fast SAM
1713954389.1515417;18.415968856880244;0.00;1.5;65.0;0.3;Fast SAM
1713954389.167542;18.852664544239186;0.00;1.5;65.0;0.3;Fast SAM
1713954389.184544;18.852664544239186;0.00;1.5;65.0;0.4;Fast SAM
